,Title,URL,Score,Author,Views,Likes,Dislikes
282,Metallica Tuning Room MetOnTour Bridge School Benefit 2016 YouTube,https://www.youtube.com/watch?v=JLY8mf041ZU,141.5950823795749,MetallicaTV,2251645,16715,813
283,Hanine Arabia YouTube,https://www.youtube.com/watch?v=ICUb7y1QCXs,141.6624626964484,Hanine El Alam,55634249,412034,19310
284,HAUSER Adagio Albinoni YouTube,https://www.youtube.com/watch?v=kn1gcjuhlhg,141.67686820006486,HAUSER,12670304,91618,2187
285,HAUSER Adagio Albinoni YouTube,https://www.youtube.com/watch?v=kn1gcjuhlhg&amp;start_radio=1&amp;list=RDkn1gcjuhlhg,141.6797933717966,HAUSER,12671274,91623,2187
286,Toni Bauhofer zeigt Comedy Jonglage srfdgst YouTube,https://www.youtube.com/watch?v=kjXgy03v1A4,141.84765625,Die gr xc3 xb6ssten Schweizer Talente,36313,256,0
287,Flashmob Carmina Burana YouTube,https://www.youtube.com/watch?v=PJNp5UKRtbQ,142.69817094996063,unsereOEBB,7973403,56900,1024
288,The Last of the Mohicans Trevor Jones Troy Symphony Orchestra Gala Concert 1 31 15 YouTube,https://www.youtube.com/watch?v=HHskPsdlIQM,142.93493514777802,John Tu,2688892,19630,818
289,Metallica Am Am I Evil Live at the Big 4 YouTube,https://www.youtube.com/watch?v=upKtoIxXoig,143.32828466049943,Michael Woodward,9482026,68372,2216
290,Metallica Am Am I Evil Live at the Big 4 YouTube,https://www.youtube.com/watch?v=upKtoIxXoig&amp;list=RDi_M7RTL71j4&amp;index=17,143.3297357760445,Michael Woodward,9482122,68372,2216
291,Hauser amp Petrit xc3 x87eku Concierto de Aranjuez YouTube,https://www.youtube.com/watch?v=nb6Rf2FfCwY,144.32488687782805,HAUSER,1594790,11226,176
292,Guns N 39 Roses November Rain with It 39 s Alright Intro Live in Paris 1992 60fps YouTube,https://www.youtube.com/watch?v=16ZCHZ3Wh3E,146.34779010097665,Best Live Shows,884087,6329,288
293,Conchita Wurst xd0 x9a xd0 xbe xd0 xbd xd1 x87 xd0 xb8 xd1 x82 xd0 xb0 xd0 x92 xd1 x83 xd1 x80 xd1 x,https://www.youtube.com/watch?v=ymBleALu47s,149.00146627565982,RusUnstoppables,101619,751,69
294,Sibelius Violin concerto Oistrakh Philadelphia Ormandy YouTube,https://www.youtube.com/watch?v=M-P183jzdfw,149.47472924187727,incontrario motu,414045,2838,68
295,Alimento alto en proteina para gallos de combate en cuida YouTube,https://www.youtube.com/watch?v=mjUK47ukjhE,149.55477528089887,GalleraGoodface Buenrostro,212966,1504,80
296,The Unforgiven Live Edmonton Alberta 2017 YouTube,https://www.youtube.com/watch?v=bm117uI96lE,150.84471654044873,MetallicaTV,4262570,29161,903
297,Itzhak Perlman Bach Partita N xc2 xba 2 BWV 1004 YouTube,https://www.youtube.com/watch?v=KpYUaRg0aDw,151.1370171149144,Abner Silva,1545376,10500,275
298, Jason Mraz I 39 m Yours Jason Mraz ft Sungha Jung YouTube,https://www.youtube.com/watch?v=MycEFlLDOkY,151.3340646795455,Sungha Jung,25451817,171554,3371
299,Flashmob N xc3 xbcrnberg 2014 Ode an die Freude YouTube,https://www.youtube.com/watch?v=a23945btJYw,151.93745861788463,Evenord Bank eG KG,8031566,54085,1224
300,The Cello Song Bach is back with 7 more cellos The Piano Guys YouTube,https://www.youtube.com/watch?v=Ry4BzonlVlw,152.6261893762641,ThePianoGuys,39315438,261819,4226
301,Top 10 Unforgettable Guitar Solos Played In The Street All Rockers Of The World Must To See YouTube,https://www.youtube.com/watch?v=wBjmj9LKmig,152.72838549736596,GiZi,3942836,27652,1836
302,Bach Double Violin Concerto Yehudi Menuhin And David Oistrakh YouTube,https://www.youtube.com/watch?v=DJh6i-t_I1Q,153.27638770800436,Michel8665,2523849,16917,451
303,Bach Double Violin Concerto Yehudi Menuhin And David Oistrakh YouTube,https://www.youtube.com/watch?v=DJh6i-t_I1Q&amp;start_radio=1&amp;list=RDDJh6i-t_I1Q,153.27820964411515,Michel8665,2523879,16917,451
304,Hans Zimmer Chevaliers de Sangreal 1 Hour The Da Vinci Code Soundtrack YouTube,https://www.youtube.com/watch?v=2t8mA1Rbr0o,153.91238095238094,OneHourLoops,80804,571,46
305,HAUSER Oblivion Piazzolla YouTube,https://www.youtube.com/watch?v=Z0DQxI3KM7o,154.2748335076931,HAUSER,6046185,40117,926
306,Yehudi Menuhin Bach wmv YouTube,https://www.youtube.com/watch?v=Xmz4atfTsAY,154.43722304283605,mightysmeagol,104554,692,15
307,Despacito B xe1 xba xa3n Nh xe1 xba xa1c H xc3 xb2a T xe1 xba xa5u G xc3 xa2y Nghi xe1 xbb x87n Hay ,https://www.youtube.com/watch?v=30rSfBpmIGM,154.64543828264758,akViet com,432234,2990,195
308,Relaxing JAZZ For WORK and STUDY Background Instrumental Concentration Music for Work and Study YouT,https://www.youtube.com/watch?v=74iHoCM83Mg,155.25252525252526,Relax Music,184440,1252,64
309,HAUSER Ave Maria YouTube,https://www.youtube.com/watch?v=bgv_AHQN7Wg,155.45733788395904,HAUSER,2095254,13770,292
310,La Catedral Thunderstruck YouTube,https://www.youtube.com/watch?v=hUNa4Z-Cwio,156.375,Mozart Heroes Topic,2502,16,0
311,Andr xc3 xa9 Rieu O Fortuna Carl Orff Carmina Burana YouTube,https://www.youtube.com/watch?v=4QPU1VpPn2s,156.4972570827384,Andr xc3 xa9 Rieu,4165018,27548,934
312,Top 10 Most Important Moments in Music History YouTube,https://www.youtube.com/watch?v=XJNm0PP_WrA,156.88994210931992,WatchMojo com,9566678,69243,8266
313,The Sound of Silence Touch of Class YouTube,https://www.youtube.com/watch?v=fQxG9E_Hf6Y,159.24619913876438,hanalie van der westhuizen,3624125,24039,1281
314,Metallica Nothing Else Matters Live Sofia 2010 HD YouTube,https://www.youtube.com/watch?v=MzDHAh88aXg,160.5619266055046,kamien198,210015,1327,19
315,Carl Orff Carmina Burana YouTube,https://www.youtube.com/watch?v=bQcEG-C4vCo,161.31210740238944,XxcrosslinkerxX,1309693,8454,335
316,Sultans Of Swing Dire Straits drum cover by Sina YouTube,https://www.youtube.com/watch?v=_q8s93klams,161.8419286389741,sina drums,14033961,90054,3340
317,AC DC Thunderstruck from No Bull YouTube,https://www.youtube.com/watch?v=rov5qTvTNO8,162.28873516233,acdcVEVO,2064475,13055,334
318,Top 10 MOST AWESOME Street Performers Musicians People Are Amazing YouTube,https://www.youtube.com/watch?v=gIBT88O_S_4,162.4891527253103,Viral Maniacs,4516386,34207,6412
319,Metallica Nothing Else Matters 1993 03 01 Mexico City Mexico Live Sh t audio YouTube,https://www.youtube.com/watch?v=9_-AU2eQ6n4,163.54361247427576,Jaymz Thrasher,1033105,6450,133
320,Metallica Nothing Else Matters 1993 03 01 Mexico City Mexico Live Sh t audio YouTube,https://www.youtube.com/watch?v=9_-AU2eQ6n4&amp;list=RD9_-AU2eQ6n4&amp;start_radio=1,163.54487889821118,Jaymz Thrasher,1033113,6450,133
321,2CELLOS With Or Without You LIVE at Arena Pula YouTube,https://www.youtube.com/watch?v=jNziABZJhj0,163.94267361204825,2CELLOS,12148480,76039,1937
322,Steve Vai vs Ralph Macchio Epic Guitar Battle YouTube,https://www.youtube.com/watch?v=CqdL36VKbMQ&amp;list=RDi_M7RTL71j4&amp;index=20,164.11099437323435,John White,14058076,89809,4147
323,BOLERO Ravel xe3 x83 xac xe3 x83 xbc xe3 x83 x99 xe3 x83 xab xe3 x83 x9c xe3 x83 xac xe3 x83 xad Orq,https://www.youtube.com/watch?v=8KsXPq3nedY,166.15466295756013,Alejandro Sanz,4897741,31928,2451
324,Party Rock Anthem LMFAO Flashmob Marchingband TSV Lauf YouTube,https://www.youtube.com/watch?v=WlG2xN4ef3Y,166.60679449072717,YoshiN xc5 x8dka2000,15918946,101844,6296
325,Disturbed The Sound Of Silence Official Music Video YouTube,https://www.youtube.com/watch?v=u9Dg-g7t2l4&amp;start_radio=1&amp;list=RDu9Dg-g7t2l4,167.5617736617054,Disturbed,396923178,2519503,150686
326,Disturbed The Sound Of Silence Official Music Video YouTube,https://www.youtube.com/watch?v=u9Dg-g7t2l4,167.5617838691729,Disturbed,396921359,2519491,150685
327,Iron Maiden The Clansman YouTube,https://www.youtube.com/watch?v=UwLtyvGdNbc,167.63893433045104,veliste,2151981,13221,384
328,Pink Floyd xe2 x80 x93 Another Brick In the Wall Will Barber The Voice 2017 Blind Audition YouTube,https://www.youtube.com/watch?v=P6Q8eIVvDfM,168.19854788204123,The Voice la plus belle voix,29328108,181418,7052
329,J S Bach Violin Concertos YouTube,https://www.youtube.com/watch?v=zi5Id2ZYWEg,168.2309728656519,bachlokillo,508394,3150,128
330,David Oistrakh J S Bach Complete Sonatas for Violin and Harpsichord BWV 1014 1019 YouTube,https://www.youtube.com/watch?v=9lhhwarV5vY,168.6699239956569,Yuri Shundyak,155345,951,30
331,The Best Of Leo Rojas Leo Rojas Greatest Hits Full Album 2018 YouTube,https://www.youtube.com/watch?v=MysB4SfoWJw,168.79411970966723,M xc3 xbasica Mexicanos,9627679,61771,4733
332,OZZY OSBOURNE quot Mama I 39 m Coming Home quot YouTube,https://www.youtube.com/watch?v=K0siYUjV9UM,169.23637942543112,Ozzy Osbourne,26114358,160768,6461
333,The Cranberries Zombie Kelly The Voice France 2018 Blind Audition YouTube,https://www.youtube.com/watch?v=H8Wq5mbMuNU,169.37698790591372,The Voice la plus belle voix,7114511,48088,6084
334,Sting Shape of My Heart Leon YouTube,https://www.youtube.com/watch?v=QK-Z1K67uaA,169.5795584127158,Cristian Nicolae,68110273,414165,12523
335,Limp Bizkit Behind Blue Eyes Lyrics YouTube,https://www.youtube.com/watch?v=8IEQpfA528M,169.64782531088238,WintersSin,42769065,265572,13467
336,Sibelius Violin Concerto Maxim Vengerov Daniel Barenboim Chicago S O CSO YouTube,https://www.youtube.com/watch?v=YsbrRAgv1b4,170.13522389615807,AgoraVoxFrance,3263704,19841,658
337,Iron Maiden When The Wild Wind Blows En Vivo HD YouTube,https://www.youtube.com/watch?v=WjKKD6yXlVc,172.02992940240628,fadingbox,1730105,10252,195
338,Metallica Orion Remixed and Remastered YouTube,https://www.youtube.com/watch?v=Mg661sxjFdc,172.05482666666666,Ahdy Khairat,3226028,19588,838
339,Michael Jackson They Don xe2 x80 x99t Care About Us Brazil Version Official Video YouTube,https://www.youtube.com/watch?v=QNJL6nfu__Q,174.31626382216842,michaeljacksonVEVO,483881902,2876452,100567
340,Shakira Hips Don 39 t Lie Live 2009 HD YouTube,https://www.youtube.com/watch?v=N7afsQTsCXM,174.49890305366142,Shakilicantropos,2942924,18372,1507
341,Beethoven Emperor Concerto N xc2 xba5 E flat Glenn Gould TSO Karel Ancerl 1970 YouTube,https://www.youtube.com/watch?v=jh8q6CfhjtI,174.56408562367864,Mozart99900,1321101,7908,340
342,Paganini Violin Concerto No 1 YouTube,https://www.youtube.com/watch?v=fFzla9OYiwk,174.61444734551785,MagicalTalesOfWolves,401264,2412,114
343,Clanadonia perform Last of the Mohicans in Perth City centre during Medieval Fayre Aug 2017 YouTube,https://www.youtube.com/watch?v=r35ONrHrIKY,174.7493400268317,Braemar Media,4037933,24471,1364
344,James Bond Medley Live Orchestra YouTube,https://www.youtube.com/watch?v=FraTE3FImo4,176.88030447193148,Milind Ghangrekar,929506,5493,238
345,Metallica Enter Sandman Live in Mexico City Orgullo Pasi xc3 xb3n y Gloria YouTube,https://www.youtube.com/watch?v=87by1DjfxLw,178.85770067104679,MetallicaTV,7649565,44493,1724
346,Metallica Enter Sandman Live in Mexico City Orgullo Pasi xc3 xb3n y Gloria YouTube,https://www.youtube.com/watch?v=87by1DjfxLw&amp;list=RDi_M7RTL71j4&amp;index=16,178.85924713584288,MetallicaTV,7649810,44494,1724
347,The Gael Last of The Mohicans Royal Scots Dragoon Guards Bagpipes YouTube,https://www.youtube.com/watch?v=hkvmrojwrzU,179.42950722048533,Epic Bagpipe Sound,1205228,6906,189
348,Metallica Nothing Else Matters live at SF Symphony Orchestra High Quality Audio YouTube,https://www.youtube.com/watch?v=OR-RvAu0RpU,179.92120765832107,holzi1602,732999,4165,91
349,OFFICIAL Somewhere over the Rainbow Israel quot IZ quot Kamakawiwo xca xbbole YouTube,https://www.youtube.com/watch?v=V1bFr2SWP1I,180.07250345913783,Mountain Apple Company Inc,515755201,2977533,113380
350,2 Hours Bach Violin Concertos Classical Baroque Music Focus Reading Studying YouTube,https://www.youtube.com/watch?v=MWgQXlSQ7Dk,180.18846279908226,Classical Tunes,549755,3215,164
351,Castle of Glass Official Video Linkin Park YouTube,https://www.youtube.com/watch?v=ScNNfyq3d_w,180.28187372038005,Linkin Park,328442926,1871055,49225
352,Paco De Lucia Al Di Meola and John McLaughlin Mediterranian Sun Dance Live YouTube,https://www.youtube.com/watch?v=ADwfyxpriAM,180.75098296199215,FlamencoOfficial,5792346,32853,807
353,Mot xc3 xb6rhead quot Heroes quot David Bowie Cover YouTube,https://www.youtube.com/watch?v=J06yQb4lbPk,181.67944797226227,Mot xc3 xb6rhead Official,18654119,106647,3971
354,Inception Master Of Puppets YouTube,https://www.youtube.com/watch?v=Gn9ryDp0MW4,186.0,Mozart Heroes Topic,372,2,0
355,Top 20 Romantic Guitar Love Songs Ever Smooth Relaxing Romantic Guitar Music YouTube,https://www.youtube.com/watch?v=ZSHzGkd6M8M,186.27307692307693,Music4U,48431,286,26
356,Great Perfomances of Hard Rock Singers in The Voice YouTube,https://www.youtube.com/watch?v=3v3BNDpCi9o,188.02889132200755,RB Rock,10647324,61348,4722
357,P I Tchaikovsky Violin Concerto in D major Op 35 Itzhak Perlman YouTube,https://www.youtube.com/watch?v=CTE08SS8fNk,188.4792273724053,Field Liao,6274285,34629,1340
358,Jaqueline Du Pre Jacqueline 39 s Tears Jacques Offenbach YouTube,https://www.youtube.com/watch?v=1pmBJLI4kVw,188.54697580645163,biluka,1870386,10172,252
359,Carmina Burana BBC Proms 1994 YouTube,https://www.youtube.com/watch?v=MhinC9eVKR4,188.82554991539763,Rodney A,1115959,6295,385
360,Scorpions Always Somewhere Subtitulos en Espa xc3 xb1ol y Lyrics HD YouTube,https://www.youtube.com/watch?v=YMqbwHojnHU,189.22044145094537,Metal Eternal God,4663527,25758,1112
361,Christian Johannes K xc3 xa4ser flirtet als Pumpernickel mit Jonny Fischer srfdgst YouTube,https://www.youtube.com/watch?v=BndaeYCKa_M,189.2297551789077,Die gr xc3 xb6ssten Schweizer Talente,100481,551,20
362,Iron Maiden Rime of the Ancient Mariner Flight 666 DVD HD YouTube,https://www.youtube.com/watch?v=2AmrIydnXIs,189.36914123938345,Evert Durden,2408018,13123,407
363,Disturbed quot The Sound Of Silence quot 03 28 16 YouTube,https://www.youtube.com/watch?v=Bk7RVw3I8eg,189.618115306103,Team Coco,79513702,435449,16113
364,Bruch Violin concerto no 1 Menuhin Fricsay YouTube,https://www.youtube.com/watch?v=sCNHM7TCcPs,190.39693073413522,Todo Gardel,459047,2509,98
365,RAVEL 39 S BOLERO amazing FLASHMOB Spain YouTube,https://www.youtube.com/watch?v=IsF53JpBMlk,193.5007546376784,Societat Musical d Algemes xc3 xad,10128410,54412,2069
366,Una Despacito Instrumental Mix YouTube,https://www.youtube.com/watch?v=1t2Dl1-eFyo,193.6358044861322,ArmoniPlanet,20148580,113290,9236
367,Jeff Buckley Hallelujah Official Video YouTube,https://www.youtube.com/watch?v=y8AWFf7EAc4,194.66443321199424,jeffbuckleyVEVO,117809163,628055,22864
368,Apocalyptica Orion Live in Berlin YouTube,https://www.youtube.com/watch?v=SHhTHaGgwig,194.8111888111888,Apocalyptica,3259386,17392,661
369,Apocalyptica Orion Live in Berlin YouTube,https://www.youtube.com/watch?v=SHhTHaGgwig&amp;list=RDi_M7RTL71j4&amp;index=19,194.81453589145897,Apocalyptica,3259442,17392,661
370,Magician Defeats NYC Chess Hustler YouTube,https://www.youtube.com/watch?v=KqvyuOToyCc,195.19109016128286,Chris Ramsay,4223740,26177,4538
371,Rammstein amp Depeche Mode Personal Jesus Covenant Remix YouTube,https://www.youtube.com/watch?v=y1Xb0Zs7Hz8,195.47092710240122,lilian gilli,3630677,20305,1731
372,AC DC Thunderstruck Jet Fighters YouTube,https://www.youtube.com/watch?v=1YuM2PGx51U,196.79330949821235,kepone27,7871142,42149,2152
373,Shakira Nothing Else Matters Despedida Medley Live from Paris YouTube,https://www.youtube.com/watch?v=P0iOz9xf0zY,200.26966713314675,shakiraVEVO,16027982,102783,22751
374,Shakira Nothing Else Matters Despedida Medley Live from Paris YouTube,https://www.youtube.com/watch?v=P0iOz9xf0zY&amp;list=RDi_M7RTL71j4&amp;index=4,200.2705167932827,shakiraVEVO,16028050,102783,22751
375,Shakira Nothing Else Matters Despedida Medley Live from Paris YouTube,https://www.youtube.com/watch?v=P0iOz9xf0zY&amp;start_radio=1&amp;list=RDP0iOz9xf0zY,200.2705167932827,shakiraVEVO,16028050,102783,22751
376,Classical Music for Brain Power Mozart Effect YouTube,https://www.youtube.com/watch?v=7JmprpRIsEY,201.53537290246734,HALIDONMUSIC,14400307,76432,4979
377,Top 10 performance Shocked coaches in The voice Audition 2018 YouTube,https://www.youtube.com/watch?v=1Gv9uWFyuSI,202.04104930774835,The Voice Legendary,24954090,135282,11772
378,AC DC Let There Be Rock Official Video YouTube,https://www.youtube.com/watch?v=3f2g4RMfhS0,202.74338366221917,acdcVEVO,16623741,86499,4505
379,David Garrett November Rain Berlin 08 06 2010 YouTube,https://www.youtube.com/watch?v=IXOn_v8yRxM&amp;list=RDi_M7RTL71j4&amp;index=21,202.9433939191818,SomeoneDGI,18255773,93042,3087
380, xc2 xa9 Concierto de Aranjuez 1939 Joaqu xc3 xadn Rodrigo DRSO Pepe Romero Rafael Fr xc3 xbchbeck d,https://www.youtube.com/watch?v=ye-FvKCZp3s,203.0078085090856,mugge62,5563632,28955,1549
381,David Garrett Albinoni Adagio Berlin 08 06 2010 YouTube,https://www.youtube.com/watch?v=K0W2kcH74Ws,203.2586076141362,SomeoneDGI,10720672,54367,1623
382,Blue Man Group Pipe Medley with Crazy Train amp Lady Gaga YouTube,https://www.youtube.com/watch?v=lhkKIxw_1fw,203.67499558927312,Kevin Passino,9235439,47501,2157
383,Wolfgang Amadeus Mozart Clarinet Concerto in A major K 622 YouTube,https://www.youtube.com/watch?v=YT_63UntRJE,204.63266726314743,Iceland Symphony Orchestra,2058400,10887,828
384,Thunderstruck for Percussion Ensemble Alumnado PercuFest 2014 dirigido por Rafa Navarro YouTube,https://www.youtube.com/watch?v=SYSxOj6W7IQ,205.53008595988538,PercuFest International Percussion Festival,3658230,22544,4745
385,Mozart Vs Salieri YouTube,https://www.youtube.com/watch?v=-ciFTP_KRy4,205.57646441922225,crazyman4985,12153475,60773,1654
386,Queen Bohemian Rhapsody Official Video YouTube,https://www.youtube.com/watch?v=fJ9rUzIMcZQ,205.70808012684708,Queen Official,574341691,2900853,108830
387,HANS ZIMMER 39 S THE DA VINCI CODE IN CONCERT HD YouTube,https://www.youtube.com/watch?v=3xsP3u-CVO4,205.74302658486707,cinemusiquefan,5030417,25274,824
388,Valen Ozzy Osbourne and Lita Ford Close my eyes forever YouTube,https://www.youtube.com/watch?v=GO3y4WNJE5I,207.22715937429155,TVNorge,2742237,14983,1750
389,Antonio Vivaldi quot Summer quot from four seasons YouTube,https://www.youtube.com/watch?v=g65oWFMSoK0,207.81257099967544,Tor Melgalvis,20488657,101770,3178
390,Metallica One Official Music Video YouTube,https://www.youtube.com/watch?v=WM8bTdBs-cw,210.1266756353156,MetallicaTV,96527572,481541,22163
391,Lily was here Candy Dulfer Dave Stewart YouTube,https://www.youtube.com/watch?v=3SfSQ3lQmJw,211.21319710721738,snappyscan,8703251,42244,1038
392,Metallica Master of Puppets Live Quebec Magnetic YouTube,https://www.youtube.com/watch?v=2f1Ny74_ou0,213.15809305079577,MetallicaTV,11879940,57437,1704
393,Rimsky Korsakov Scheherazade Gergiev xc2 xb7 Vienna Philharmonic xc2 xb7 Salzburg Festival 2005 YouT,https://www.youtube.com/watch?v=SQNymNaTr-Y,213.99990360330833,Jose,11099961,54005,2136
394,Metallica Ecstacy of Gold Live Premiere July 28 2009 YouTube,https://www.youtube.com/watch?v=Z57hyZmbE8A,214.1352293432623,Vulturous,2703029,13236,613
395, quot Welcome to the Jungle quot Guns N Roses Hersheypark PA Stadium 8 13 17 YouTube,https://www.youtube.com/watch?v=bvTlKU0FcKI,215.2847859696589,Jim Powers,8911929,44139,2743
396,Mendelssohn Violin Concerto E Minor OP 64 Full Length Hilary Hahn amp FRSO YouTube,https://www.youtube.com/watch?v=o1dBg__wsuo,215.76057453064917,SuperTheseus,17169795,82564,2986
397, quot Johnny B Goode Slash Guitar Solo quot Guns N Roses Wells Fargo Center Philadelphia 10 8 17 You,https://www.youtube.com/watch?v=htuT-3v0hJU,215.9274304154901,Jim Powers,5352841,26519,1729
398,David Shine schockt mit Rasierklingen Magie srfdgst YouTube,https://www.youtube.com/watch?v=qdzZRc4ZfRQ,217.3804347826087,Die gr xc3 xb6ssten Schweizer Talente,19999,109,17
399,2CELLOS Benedictus LIVE at Arena Zagreb YouTube,https://www.youtube.com/watch?v=f_RjlIPuqyc,219.7045221910186,2CELLOS,8370962,39137,1036
400,Beautiful Piano Music Relaxing Music Romantic Music Sleep Music Study Music xe2 x98 x85132 YouTube,https://www.youtube.com/watch?v=Sg-ucNFd_0s,222.04277041942606,Soothing Relaxation,4828098,23259,1515
401,Iron Maiden Fear Of The Dark Live At Donington Park YouTube,https://www.youtube.com/watch?v=X_hMZYDMps4,222.14617781431002,Iron Maiden,11621133,53514,1201
402,Adele Skyfall Lyric Video YouTube,https://www.youtube.com/watch?v=DeumyOzKqgI,222.81212694318276,AdeleVEVO,318563856,1478156,48414
403,pink floyd TOP 10 BEST 39 Blind Auditions 39 THE BEST TOP 10 THE VOICE xd0 x92 xd0 xab xd0 xa1 xd0 x,https://www.youtube.com/watch?v=CumDQqEfrRU,223.0129142300195,Jon Dilan,8237205,41623,4687
404,U D O I Give As Good As I Get official clip 2011 AFM Records YouTube,https://www.youtube.com/watch?v=gOtTyWIJD1Q,225.5835545572119,AFM Records,6628096,30374,992
405,Seven Years In Tibet YouTube,https://www.youtube.com/watch?v=xGfxCuXGG48,227.57142857142858,Mozart Heroes Topic,1593,7,0
406,Metallica Master Of Puppets Lyrics YouTube,https://www.youtube.com/watch?v=xnKhsTXoKCI,228.8701348726831,MotherRussiaMr,84965520,390689,19450
407,Vivaldi Las Cuatro Estaciones YouTube,https://www.youtube.com/watch?v=sO7zsGzTnDM,229.30025044058993,LeonRossini,2472086,11133,352
408,Soft Instrumental Kishor Kumar YouTube,https://www.youtube.com/watch?v=_AaMBW4HBW8,230.6478021978022,NOUSHAD PUZHAKKALAKATH,2518674,12155,1235
409,Shirley Bassey Diamonds Are Forever GOLDFINGER 2002 Live YouTube,https://www.youtube.com/watch?v=7ItROSewzBs,231.1623571858088,Shirley Bassey Music and Vids,1153269,5131,142
410,Top 10 Most UNFORGETTABLE Singing Auditions ALL TIME YouTube,https://www.youtube.com/watch?v=8NonPPdQ7Yw,232.6329043814372,Len Ken,59222289,280309,25735
411,LAST OF THE MOHICANS THE GAEL Royal Scots Dragoon Guards YouTube,https://www.youtube.com/watch?v=BR-csWS1bcM,233.7520413783195,glenzboyz,19523438,86883,3361
412,Metallica The Unforgiven II Official Music Video YouTube,https://www.youtube.com/watch?v=G-Bn_kD6QN4,234.15630412426933,MetallicaTV,34610175,152766,4958
413,CRAZY DRUMMERS STUDIO 117 ODESSA UKRAINE BALTIC DRUM LINE quot xd0 x91 xd0 x95 xd0 xa8 xd0 x95 xd0 x,https://www.youtube.com/watch?v=Rz5EtpSx87g,235.0963825481913, xd1 x84 xd0 xb5 xd0 xb4 xd0 xbe xd1 x80 xd1 x84 xd0 xb5 xd1 x82 xd1 x80 xd0 xbe xd0 xb2,6622430,30597,2428
414,Nick amp Simon The Sound of Silence The Boxer Cecilia Openluchttheater HD widescreen YouTube,https://www.youtube.com/watch?v=ki7t0yDl4bA,235.26212415130942,BobbyButton,970221,4348,224
415,OLE GUITARISTES FOUS JONGLAGE YouTube,https://www.youtube.com/watch?v=vumdoCB0g1w,235.5061630847029,Patrick S xc3 xa9bastien,1490283,6761,433
416,Amadeus xe2 x80 xa2 Rondo Alla Turca xe2 x80 xa2 Wolfgang Amadeus Mozart YouTube,https://www.youtube.com/watch?v=Cy10pGVmc20,235.51967205810274,HD Film Tributes,5285768,23448,1005
417,PAPEL DE LIJA SANDPAPER L Anderson Dir Andr xc3 xa9s Salado Percu Alfredo Anaya y Alberto Rom xc3 xa,https://www.youtube.com/watch?v=4QnPNleGIgE,239.41271877577202,Solimusi Vocesparalapaz,2612711,12307,1394
418,Famosos sorprenden a artistas callejeros YouTube,https://www.youtube.com/watch?v=IXiqk0mKmzc,239.77233074658818,lalo Ruiz,4480146,21014,2329
419,Vangelis Conquest of paradise YouTube,https://www.youtube.com/watch?v=WYeDsa4Tw0c,242.53470209461955,Mak kh8,47948383,203235,5538
420,Top 10 AMAZING Street Performers Musicians Piano 2017 YouTube,https://www.youtube.com/watch?v=WkamfiP4RUU,243.9566368178895,Viralcoholics,9862191,45314,4888
421, xd0 x9a xd0 x98 xd0 x9d xd0 x9e xd0 x92 xd0 xa6 xd0 x9e xd0 x99 xd0 x9a xd1 x83 xd0 xba xd1 x83 xd1,https://www.youtube.com/watch?v=B1Nx3SU2izA,245.74844685346346,ANOTHER STORY BAND,39081867,170733,11701
422,AC DC Thunderstruck from Live at River Plate YouTube,https://www.youtube.com/watch?v=n_GFN3a0yj0,245.89148528559468,acdcVEVO,61095182,258716,10252
423,Top 10 Rock performance that made coaches Crazy in The voice Audition 2018 YouTube,https://www.youtube.com/watch?v=7q_bI_jn9q4,246.72610729023384,The Voice Legendary,8968494,41369,5019
424,Mozart Classical Music for Studying Concentration Relaxation Study Music Piano Instrumental YouTube,https://www.youtube.com/watch?v=VB6SIKl8Md0,247.4429243266353,Just Instrumental Music,3472614,15195,1161
425,Lynyrd Skynyrd Simple Man YouTube,https://www.youtube.com/watch?v=sHQ_aTjXObs,248.52626256914485,strokes612,74716190,311201,10564
426,Iron Maiden Fear Of The Dark En Vivo HD YouTube,https://www.youtube.com/watch?v=EoKlrdtd0xY,250.35907581086363,fadingbox,5125351,21201,729
427,Top 10 Hollywood Actors Who Can Sing Cool amp Play Epic Guitar Solos 2017 YouTube,https://www.youtube.com/watch?v=bgQIIGmm7t0,251.70353835978835,GiZi,1522303,6903,855
428,Lucie Silvas Nothing Else Matters Radio 2 concert YouTube,https://www.youtube.com/watch?v=QohUdrgbD2k,253.9820793480888,vuongph,14711150,63107,5185
429,4 Non Blondes What 39 s Up YouTube,https://www.youtube.com/watch?v=6NXnxTNIWkc,254.40928992925896,4NonBlondesVEVO,476228241,1968284,96386
430, quot The Wreck of the Edmund Fitzgerald quot Gordon Lightfoot HD w Lyrics YouTube,https://www.youtube.com/watch?v=9vST6hVRj2A,254.51655747601905,Zeezy,34148232,143698,9529
431,Disturbed The Light Official Music Video YouTube,https://www.youtube.com/watch?v=_LypjOTTH6E,257.7449579362556,Disturbed,59988077,247005,14263
432,Martin Kutnar xe2 x94 x82Sviranje xe2 x94 x82Supertalent Hrvatska 2017 xe2 x94 x82Audicija YouTube,https://www.youtube.com/watch?v=_Q286Zwq6Ag,258.5997342730056,Supertalent,4476620,18899,1588
433,Iron Maiden The Trooper En Vivo HD YouTube,https://www.youtube.com/watch?v=-QEb0iZ9uxc,260.9874076290891,fadingbox,22674064,90341,3463
