,Title,URL,Views,Likes,Dislikes,Score
193,Up I 39 ll Keep You Safe Sleeping at Last YouTube,https://www.youtube.com/watch?v=SjIxn_NmVS0,3303383,31159,415,107.44805490502212
194,Jack and the Weatherman Being Me YouTube,https://www.youtube.com/watch?v=pZK83eOqqug,59088,558,12,108.21978021978022
195,Tyler Hilton Stay YouTube,https://www.youtube.com/watch?v=4X3qkXZ7wXs,710390,6550,87,109.91644747021508
196,Indie Pop Folk Compilation March 2018 1 xc2 xbd Hour Playlist YouTube,https://www.youtube.com/watch?v=w8A88kZ4ibc,300184,2809,81,110.03812316715542
197,Little Red Lung Fangs YouTube,https://www.youtube.com/watch?v=f8ccyzsMkJI,336915,3091,30,110.06697157791571
198, quot Resonant Chamber quot Animusic com YouTube,https://www.youtube.com/watch?v=toXNVbvFXyk,9703631,90234,2598,110.72653932173992
199,Modern jazz gypsy music to listen and dance instrumental mix romanian hungarian happy music YouTube,https://www.youtube.com/watch?v=YkrxvqGbqgk,947232,8687,224,111.92626728110599
200,Tape Face Auditions amp Performances America 39 s Got Talent 2016 Finalist YouTube,https://www.youtube.com/watch?v=YlaWGd1cUms,54349806,503027,18907,112.26515326778485
201,Coccolino Deep Don 39 t forget to fly YouTube,https://www.youtube.com/watch?v=norOFK99InU,2551604,23190,546,112.68344815403638
202,M83 Wait YouTube,https://www.youtube.com/watch?v=Rw7aMVvPDmc,987997,9102,353,112.92684878271803
